race_id,driver_id,constructor_id,number,qualifying_position,q1,q2,q3
928,833,209,98,20,1:42.842,\N,\N
929,1,131,44,1,1:33.928,1:32.669,1:32.571
929,20,6,5,2,1:34.919,1:33.623,1:32.982
929,3,131,6,3,1:34.398,1:33.878,1:33.129
929,8,6,7,4,1:34.568,1:33.540,1:33.227
929,822,3,77,5,1:34.161,1:33.897,1:33.381
929,13,3,19,6,1:34.488,1:33.551,1:33.744
929,817,9,3,7,1:34.691,1:34.403,1:33.832
929,807,10,27,8,1:35.653,1:34.613,1:34.450
929,832,5,55,9,1:35.371,1:34.641,1:34.462
929,154,208,8,10,1:35.007,1:34.123,1:34.484
929,815,10,11,11,1:35.451,1:34.704,\N
929,831,15,12,12,1:35.310,1:34.737,\N
929,828,15,9,13,1:35.438,1:35.034,\N
929,4,1,14,14,1:35.205,1:35.039,\N
929,830,5,33,15,1:35.611,1:35.103,\N
929,813,208,13,16,1:35.677,\N,\N
929,826,9,26,17,1:35.800,\N,\N
929,829,209,28,18,1:38.713,\N,\N
929,833,209,98,19,1:39.722,\N,\N
930,3,131,6,1,1:26.490,1:25.166,1:24.681
930,1,131,44,2,1:26.382,1:25.740,1:24.948
930,20,6,5,3,1:27.534,1:26.167,1:25.458
930,822,3,77,4,1:27.262,1:26.197,1:25.694
930,832,5,55,5,1:26.773,1:26.475,1:26.136
930,830,5,33,6,1:27.393,1:26.441,1:26.249
930,8,6,7,7,1:26.637,1:26.016,1:26.414
930,826,9,26,8,1:27.833,1:26.889,1:26.629
930,13,3,19,9,1:27.165,1:26.147,1:26.757
930,817,9,3,10,1:27.611,1:26.692,1:26.770
930,154,208,8,11,1:27.383,1:27.375,\N
930,813,208,13,12,1:27.281,1:27.450,\N
930,4,1,14,13,1:27.941,1:27.760,\N
930,18,1,22,14,1:27.813,1:27.854,\N
930,831,15,12,15,1:27.625,1:28.005,\N
930,828,15,9,16,1:28.112,\N,\N
930,807,10,27,17,1:28.365,\N,\N
930,815,10,11,18,1:28.442,\N,\N
930,829,209,28,19,1:31.200,\N,\N
930,833,209,98,20,1:32.038,\N,\N
931,1,131,44,1,1:16.588,1:15.864,1:15.098
931,3,131,6,2,1:16.528,1:15.471,1:15.440
931,20,6,5,3,1:17.502,1:16.181,1:15.849
931,817,9,3,4,1:17.254,1:16.706,1:16.041
931,826,9,26,5,1:16.845,1:16.453,1:16.182
931,8,6,7,6,1:17.660,1:16.440,1:16.427
931,815,10,11,7,1:17.376,1:16.999,1:16.808
931,832,5,55,8,1:17.246,1:16.762,1:16.931
931,813,208,13,9,1:17.630,1:16.775,1:16.946
931,830,5,33,10,1:16.750,1:16.546,1:16.957
931,154,208,8,11,1:17.767,1:17.007,\N
931,18,1,22,12,1:17.492,1:17.093,\N
931,807,10,27,13,1:17.552,1:17.193,\N
931,13,3,19,14,1:17.679,1:17.278,\N
931,4,1,14,15,1:17.778,1:26.632,\N
931,831,15,12,16,1:18.101,\N,\N
931,822,3,77,17,1:18.434,\N,\N
931,828,15,9,18,1:18.513,\N,\N
931,829,209,28,19,1:20.655,\N,\N
931,833,209,98,20,1:20.904,\N,\N
932,1,131,44,1,1:15.895,1:14.661,1:14.393
932,3,131,6,2,1:15.893,1:14.673,1:14.702
932,8,6,7,3,1:16.259,1:15.348,1:15.014
932,822,3,77,4,1:16.552,1:15.506,1:15.102
932,154,208,8,5,1:15.833,1:15.187,1:15.194
932,813,208,13,6,1:16.098,1:15.622,1:15.329
932,807,10,27,7,1:16.186,1:15.706,1:15.614
932,826,9,26,8,1:16.415,1:15.891,1:16.079
932,817,9,3,9,1:16.410,1:16.006,1:16.114
932,815,10,11,10,1:16.827,1:15.974,1:16.338
932,832,5,55,11,1:16.611,1:16.042,\N
932,830,5,33,12,1:16.361,1:16.245,\N
932,828,15,9,13,1:16.796,1:16.262,\N
932,4,1,14,14,1:17.012,1:16.276,\N
932,831,15,12,15,1:16.968,1:16.620,\N
932,20,6,5,16,1:17.344,\N,\N
932,13,3,19,17,1:17.886,\N,\N
932,833,209,98,18,1:19.133,\N,\N
932,829,209,28,19,1:19.157,\N,\N
933,1,131,44,1,1:12.218,1:09.062,1:08.455
933,3,131,6,2,1:10.976,1:08.634,1:08.655
933,20,6,5,3,1:11.184,1:09.392,1:08.810
933,13,3,19,4,1:11.830,1:09.719,1:09.192
933,807,10,27,5,1:11.319,1:09.604,1:09.278
933,822,3,77,6,1:11.894,1:09.598,1:09.319
933,830,5,33,7,1:11.307,1:09.631,1:09.612
933,826,9,26,8,1:12.092,1:10.187,1:09.694
933,831,15,12,9,1:12.001,1:09.652,1:09.713
933,154,208,8,10,1:11.821,1:09.920,\N
933,813,208,13,11,1:11.661,1:10.374,\N
933,828,15,9,12,1:12.388,1:10.426,\N
933,832,5,55,13,1:11.158,1:10.465,\N
933,817,9,3,14,1:11.973,1:10.482,\N
933,4,1,14,15,1:12.508,1:10.736,\N
933,815,10,11,16,1:12.522,\N,\N
933,18,1,22,17,1:12.632,\N,\N
933,8,6,7,18,1:12.867,\N,\N
933,833,209,98,19,1:14.071,\N,\N
933,829,209,28,20,1:15.368,\N,\N
934,1,131,44,1,1:33.796,1:33.068,1:32.248
934,3,131,6,2,1:33.475,1:32.737,1:32.361
934,13,3,19,3,1:34.542,1:33.707,1:33.085
934,822,3,77,4,1:34.171,1:33.020,1:33.149
934,8,6,7,5,1:33.426,1:33.911,1:33.379
934,20,6,5,6,1:33.562,1:33.641,1:33.547
934,826,9,26,7,1:34.422,1:33.520,1:33.636
934,832,5,55,8,1:34.641,1:34.071,1:33.649
934,807,10,27,9,1:34.594,1:33.693,1:33.673
934,817,9,3,10,1:34.272,1:33.749,1:33.943
934,815,10,11,11,1:34.250,1:34.268,\N
934,154,208,8,12,1:34.646,1:34.430,\N
934,830,5,33,13,1:34.819,1:34.502,\N
934,813,208,13,14,1:34.877,1:34.511,\N
934,828,15,9,15,1:34.643,1:34.868,\N
934,831,15,12,16,1:34.888,\N,\N
934,4,1,14,17,1:34.959,\N,\N
934,18,1,22,18,1:35.207,\N,\N
934,829,209,28,19,1:37.364,\N,\N
934,833,209,98,20,1:39.377,\N,\N
936,1,131,44,1,1:22.890,1:22.285,1:22.020
936,3,131,6,2,1:22.979,1:22.775,1:22.595
936,20,6,5,3,1:23.312,1:23.168,1:22.739
936,817,9,3,4,1:24.408,1:23.230,1:22.774
936,8,6,7,5,1:23.596,1:23.460,1:23.020
936,822,3,77,6,1:23.649,1:23.555,1:23.222
936,826,9,26,7,1:23.587,1:23.597,1:23.332
936,13,3,19,8,1:23.895,1:23.598,1:23.537
936,830,5,33,9,1:24.032,1:23.781,1:23.679
936,154,208,8,10,1:24.242,1:23.805,1:24.181
936,807,10,27,11,1:24.115,1:23.826,\N
936,832,5,55,12,1:24.623,1:23.869,\N
936,815,10,11,13,1:24.444,1:24.461,\N
936,813,208,13,14,1:23.895,1:24.609,\N
936,4,1,14,15,1:24.563,\N,\N
936,18,1,22,16,1:24.739,\N,\N
936,828,15,9,17,1:24.843,\N,\N
936,831,15,12,18,1:24.997,\N,\N
936,833,209,98,19,1:27.416,\N,\N
936,829,209,28,20,1:27.949,\N,\N
937,1,131,44,1,1:48.908,1:48.024,1:47.197
937,3,131,6,2,1:48.923,1:47.955,1:47.655
937,822,3,77,3,1:49.026,1:49.044,1:48.537
937,154,208,8,4,1:49.353,1:48.981,1:48.561
937,815,10,11,5,1:49.006,1:48.792,1:48.599
937,817,9,3,6,1:49.664,1:49.042,1:48.639
937,13,3,19,7,1:49.688,1:48.806,1:48.685
937,813,208,13,8,1:49.568,1:48.956,1:48.754
937,20,6,5,9,1:49.264,1:48.761,1:48.825
937,832,5,55,10,1:49.109,1:49.065,1:49.771
937,807,10,27,11,1:49.499,1:49.121,\N
937,826,9,26,12,1:49.469,1:49.228,\N
937,828,15,9,13,1:49.523,1:49.586,\N
937,8,6,7,14,1:49.288,\N,\N
937,830,5,33,15,1:49.831,\N,\N
937,831,15,12,16,1:49.952,\N,\N
937,18,1,22,17,1:50.978,\N,\N
937,4,1,14,18,1:51.420,\N,\N
937,829,206,28,19,1:52.948,\N,\N
937,833,206,98,20,1:53.099,\N,\N
938,1,131,44,1,1:24.251,1:23.383,1:23.397
938,8,6,7,2,1:24.662,1:23.757,1:23.631
938,20,6,5,3,1:24.989,1:23.577,1:23.685
938,3,131,6,4,1:24.609,1:23.864,1:23.703
938,13,3,19,5,1:25.184,1:23.983,1:23.940
938,822,3,77,6,1:24.979,1:24.313,1:24.127
938,815,10,11,7,1:24.801,1:24.379,1:24.626
938,154,208,8,8,1:25.144,1:24.448,1:25.054
938,807,10,27,9,1:24.937,1:24.510,1:25.317
938,828,15,9,10,1:25.122,1:24.457,1:26.214
938,813,208,13,11,1:25.429,1:24.525,\N
938,831,15,12,12,1:25.121,1:24.898,\N
938,832,5,55,13,1:25.410,1:25.618,\N
938,826,9,26,14,1:25.742,1:25.796,\N
938,817,9,3,15,1:25.633,\N,\N
938,18,1,22,16,1:26.058,\N,\N
938,4,1,14,17,1:26.154,\N,\N
938,829,209,28,18,1:27.731,\N,\N
938,833,209,98,19,1:27.912,\N,\N
938,830,5,33,20,\N,\N,\N
939,20,6,5,1,1:46.017,1:44.743,1:43.885
939,817,9,3,2,1:46.166,1:45.291,1:44.428
939,8,6,7,3,1:46.467,1:45.140,1:44.667
939,826,9,26,4,1:45.340,1:44.979,1:44.745
939,1,131,44,5,1:45.765,1:45.650,1:45.300
939,3,131,6,6,1:46.201,1:45.653,1:45.415
939,822,3,77,7,1:46.231,1:45.887,1:45.676
939,830,5,33,8,1:46.483,1:45.635,1:45.798
939,13,3,19,9,1:46.879,1:45.701,1:46.077
939,154,208,8,10,1:46.860,1:45.805,1:46.413
939,807,10,27,11,1:46.669,1:46.305,\N
939,4,1,14,12,1:46.600,1:46.328,\N
939,815,10,11,13,1:46.576,1:46.385,\N
939,832,5,55,14,1:46.465,1:46.894,\N
939,18,1,22,15,1:45.891,1:47.019,\N
939,831,15,12,16,1:46.965,\N,\N
939,828,15,9,17,1:47.088,\N,\N
939,813,208,13,18,1:47.323,\N,\N
939,829,209,28,19,1:51.021,\N,\N
939,834,209,53,20,1:51.523,\N,\N
940,3,131,6,1,1:33.015,1:32.632,1:32.584
940,1,131,44,2,1:32.844,1:32.789,1:32.660
940,822,3,77,3,1:34.326,1:33.416,1:33.024
940,20,6,5,4,1:34.431,1:33.844,1:33.245
940,13,3,19,5,1:34.744,1:33.377,1:33.337
940,8,6,7,6,1:34.171,1:33.361,1:33.347
940,817,9,3,7,1:34.399,1:34.153,1:33.497
940,154,208,8,8,1:34.398,1:34.278,1:33.967
940,815,10,11,9,1:35.001,1:34.174,\N
940,826,9,26,10,1:34.646,1:34.201,\N
940,807,10,27,11,1:35.328,1:34.390,\N
940,832,5,55,12,1:34.873,1:34.453,\N
940,813,208,13,13,1:34.796,1:34.497,\N
940,4,1,14,14,1:35.467,1:34.785,\N
940,830,5,33,15,1:34.522,\N,\N
940,18,1,22,16,1:35.664,\N,\N
940,828,15,9,17,1:35.673,\N,\N
940,831,15,12,18,1:35.760,\N,\N
940,829,209,28,19,1:38.783,\N,\N
940,834,209,53,20,1:47.114,\N,\N
941,3,131,6,1,1:38.343,1:37.500,1:37.113
941,1,131,44,2,1:38.558,1:37.672,1:37.433
941,822,3,77,3,1:38.448,1:38.194,1:37.912
941,20,6,5,4,1:38.598,1:38.402,1:37.965
941,8,6,7,5,1:39.207,1:38.224,1:38.348
941,807,10,27,6,1:39.250,1:38.727,1:38.659
941,815,10,11,7,1:39.617,1:38.914,1:38.691
941,154,208,8,8,1:39.056,1:38.754,1:38.787
941,830,5,33,9,1:39.411,1:39.119,1:38.924
941,817,9,3,10,1:39.574,1:39.005,1:39.728
941,826,9,26,11,1:39.580,1:39.214,\N
941,831,15,12,12,1:40.042,1:39.323,\N
941,18,1,22,13,1:39.739,1:39.763,\N
941,813,208,13,14,1:39.724,1:39.811,\N
941,13,3,19,15,1:38.926,1:39.895,\N
941,4,1,14,16,1:40.144,\N,\N
941,828,15,9,17,1:40.660,\N,\N
941,829,206,28,18,1:43.693,\N,\N
941,833,206,98,19,1:43.804,\N,\N
942,3,131,6,1,1:56.671,1:56.824,\N
942,1,131,44,2,1:56.871,1:56.929,\N
942,817,9,3,3,1:56.495,1:57.969,\N
942,826,9,26,4,1:57.640,1:58.434,\N
942,20,6,5,5,2:00.950,1:58.596,\N
942,815,10,11,6,1:59.264,1:59.210,\N
942,807,10,27,7,1:58.325,1:59.333,\N
942,8,6,7,8,1:58.198,1:59.703,\N
942,13,3,19,9,2:00.902,1:59.999,\N
942,830,5,33,10,1:58.689,2:00.199,\N
942,4,1,14,11,1:59.704,2:00.265,\N
942,822,3,77,12,1:59.569,2:00.334,\N
942,154,208,8,13,2:00.236,2:00.595,\N
942,18,1,22,14,2:00.261,2:01.193,\N
942,813,208,13,15,2:00.844,2:01.604,\N
942,828,15,9,16,2:02.212,\N,\N
942,831,15,12,17,2:03.194,\N,\N
942,834,206,53,18,2:04.176,\N,\N
942,829,206,28,19,2:04.526,\N,\N
942,832,5,55,20,2:07.304,\N,\N
943,3,131,6,1,1:20.436,1:20.053,1:19.480
943,1,131,44,2,1:20.808,1:19.829,1:19.668
943,20,6,5,3,1:20.503,1:20.045,1:19.850
943,826,9,26,4,1:20.826,1:20.490,1:20.398
943,817,9,3,5,1:21.166,1:20.783,1:20.399
943,822,3,77,6,1:20.817,1:20.458,1:20.448
943,13,3,19,7,1:21.379,1:20.642,1:20.567
943,830,5,33,8,1:20.995,1:20.894,1:20.710
943,815,10,11,9,1:20.966,1:20.669,1:20.716
943,807,10,27,10,1:21.315,1:20.935,1:20.788
943,832,5,55,11,1:20.960,1:20.942,\N
943,154,208,8,12,1:21.577,1:21.038,\N
943,813,208,13,13,1:21.520,1:21.261,\N
943,828,15,9,14,1:21.299,1:21.544,\N
943,8,6,7,15,1:21.422,1:22.494,\N
943,4,1,14,16,1:21.779,\N,\N
943,831,15,12,17,1:21.788,\N,\N
943,834,206,53,18,1:24.136,\N,\N
943,829,206,28,19,1:24.386,\N,\N
943,18,1,22,20,\N,\N,\N
944,3,131,6,1,1:11.746,1:12.213,1:11.282
944,1,131,44,2,1:11.682,1:11.665,1:11.360
944,20,6,5,3,1:12.240,1:11.928,1:11.804
944,822,3,77,4,1:12.934,1:12.374,1:12.085
944,8,6,7,5,1:12.185,1:12.243,1:12.144
944,807,10,27,6,1:12.595,1:12.485,1:12.265
944,826,9,26,7,1:12.730,1:12.527,1:12.322
944,13,3,19,8,1:12.980,1:12.858,1:12.415
944,817,9,3,9,1:12.639,1:12.825,1:12.417
944,830,5,33,10,1:12.824,1:12.712,1:12.739
944,831,15,12,11,1:13.111,1:12.989,\N
944,832,5,55,12,1:13.267,1:13.045,\N
944,815,10,11,13,1:13.140,1:13.147,\N
944,828,15,9,14,1:13.346,1:13.233,\N
944,154,208,8,15,1:13.056,1:13.913,\N
944,813,208,13,16,1:13.385,\N,\N
944,18,1,22,17,1:13.425,\N,\N
944,834,206,53,18,1:16.151,\N,\N
944,829,206,28,19,1:16.283,\N,\N
944,4,1,14,20,\N,\N,\N
945,3,131,6,1,1:41.111,1:40.979,1:40.237
945,1,131,44,2,1:40.974,1:40.758,1:40.614
945,8,6,7,3,1:42.500,1:41.612,1:41.051
945,815,10,11,4,1:41.983,1:41.560,1:41.184
945,817,9,3,5,1:42.275,1:41.830,1:41.444
945,822,3,77,6,1:42.608,1:41.868,1:41.656
945,807,10,27,7,1:41.996,1:41.925,1:41.686
945,13,3,19,8,1:42.303,1:42.349,1:41.759
945,826,9,26,9,1:42.540,1:42.328,1:41.933
945,832,5,55,10,1:42.911,1:42.482,1:42.708
945,830,5,33,11,1:42.889,1:42.521,\N
945,18,1,22,12,1:42.570,1:42.668,\N
945,813,208,13,13,1:42.929,1:42.807,\N
945,831,15,12,14,1:42.896,1:43.614,\N
945,154,208,8,15,1:42.585,\N,\N
945,20,6,5,16,1:42.941,\N,\N
945,4,1,14,17,1:43.187,\N,\N
945,828,15,9,18,1:43.838,\N,\N
945,829,209,28,19,1:46.297,\N,\N
945,833,209,98,20,1:47.434,\N,\N
948,1,131,44,1,1:25.351,1:24.605,1:23.837
948,3,131,6,2,1:26.934,1:24.796,1:24.197
948,20,6,5,3,1:26.945,1:25.257,1:24.675
948,8,6,7,4,1:26.579,1:25.615,1:25.033
948,830,5,33,5,1:26.934,1:25.615,1:25.434
948,13,3,19,6,1:25.918,1:25.644,1:25.458
948,832,5,55,7,1:27.057,1:25.384,1:25.582
948,817,9,3,8,1:26.945,1:25.599,1:25.589
948,815,10,11,9,1:26.607,1:25.753,\N
948,807,10,27,10,1:26.550,1:25.865,\N
948,822,3,77,11,1:27.135,1:25.961,\N
948,4,1,14,12,1:26.537,1:26.125,\N
948,18,1,22,13,1:26.740,1:26.304,\N
948,835,4,30,14,1:27.241,1:27.601,\N
948,825,4,20,15,1:27.297,1:27.742,\N
948,828,15,9,16,1:27.435,\N,\N
948,831,15,12,17,1:27.958,\N,\N
948,826,9,26,18,1:28.006,\N,\N
948,154,210,8,19,1:28.322,\N,\N
948,821,210,21,20,1:29.606,\N,\N
948,837,209,88,21,1:29.627,\N,\N
948,836,209,94,22,1:29.642,\N,\N
949,1,131,44,1,1:31.391,1:30.039,1:29.493
949,3,131,6,2,1:31.325,1:30.535,1:29.570
949,20,6,5,3,1:31.636,1:30.409,1:30.012
949,8,6,7,4,1:31.685,1:30.559,1:30.244
949,817,9,3,5,1:31.403,1:31.122,1:30.854
949,822,3,77,6,1:31.672,1:30.931,1:31.153
949,13,3,19,7,1:32.045,1:31.374,1:31.155
949,807,10,27,8,1:31.987,1:31.604,1:31.620
949,154,210,8,9,1:32.005,1:31.756,\N
949,830,5,33,10,1:31.888,1:31.772,\N
949,832,5,55,11,1:31.716,1:31.816,\N
949,838,1,47,12,1:32.472,1:31.934,\N
949,821,210,21,13,1:32.118,1:31.945,\N
949,18,1,22,14,1:31.976,1:31.998,\N
949,826,9,26,15,1:32.559,1:32.241,\N
949,836,209,94,16,1:32.806,\N,\N
949,828,15,9,17,1:32.840,\N,\N
949,815,10,11,18,1:32.911,\N,\N
949,825,4,20,19,1:33.181,\N,\N
949,835,4,30,20,1:33.438,\N,\N
949,837,209,88,21,1:34.190,\N,\N
949,831,15,12,22,1:34.388,\N,\N
950,3,131,6,1,1:37.669,1:36.240,1:35.402
950,817,9,3,2,1:37.672,1:36.815,1:35.917
950,8,6,7,3,1:37.347,1:36.118,1:35.972
950,20,6,5,4,1:37.001,1:36.183,1:36.246
950,822,3,77,5,1:37.537,1:36.831,1:36.296
950,826,9,26,6,1:37.719,1:36.948,1:36.399
950,815,10,11,7,1:38.096,1:37.149,1:36.865
950,832,5,55,8,1:37.656,1:37.204,1:36.881
950,830,5,33,9,1:38.181,1:37.265,1:37.194
950,807,10,27,10,1:38.165,1:37.333,\N
950,13,3,19,11,1:38.016,1:37.347,\N
950,4,1,14,12,1:38.451,1:38.826,\N
950,18,1,22,13,1:37.593,1:39.093,\N
950,154,210,8,14,1:38.425,1:39.830,\N
950,828,15,9,15,1:38.321,1:40.742,\N
950,831,15,12,16,1:38.654,1:42.430,\N
950,825,4,20,17,1:38.673,\N,\N
950,821,210,21,18,1:38.770,\N,\N
950,835,4,30,19,1:39.528,\N,\N
950,837,209,88,20,1:40.264,\N,\N
950,836,209,94,21,\N,\N,\N
950,1,131,44,22,\N,\N,\N
951,3,131,6,1,1:36.119,1:35.337,1:35.417
951,20,6,5,2,1:36.555,1:36.623,1:36.123
951,822,3,77,3,1:37.746,1:37.140,1:36.536
951,8,6,7,4,1:36.976,1:36.741,1:36.663
951,13,3,19,5,1:37.753,1:37.230,1:37.016
951,817,9,3,6,1:38.091,1:37.569,1:37.125
951,815,10,11,7,1:38.006,1:37.282,1:37.212
951,826,9,26,8,1:38.265,1:37.606,1:37.459
951,830,5,33,9,1:38.123,1:37.510,1:37.583
951,1,131,44,10,1:36.006,1:35.820,\N
951,832,5,55,11,1:37.784,1:37.652,\N
951,18,1,22,12,1:38.332,1:37.701,\N
951,807,10,27,13,1:38.562,1:37.771,\N
951,4,1,14,14,1:37.971,1:37.807,\N
951,154,210,8,15,1:38.383,1:38.055,\N
951,821,210,21,16,1:38.678,1:38.115,\N
951,825,4,20,17,1:38.914,\N,\N
951,835,4,30,18,1:39.009,\N,\N
951,831,15,12,19,1:39.018,\N,\N
951,836,209,94,20,1:39.399,\N,\N
951,837,209,88,21,1:39.463,\N,\N
951,828,15,9,22,1:39.519,\N,\N
952,1,131,44,1,1:23.214,1:22.159,1:22.000
952,3,131,6,2,1:23.002,1:22.759,1:22.280
952,817,9,3,3,1:23.749,1:23.585,1:22.680
952,830,9,33,4,1:23.578,1:23.178,1:23.087
952,8,6,7,5,1:23.796,1:23.504,1:23.113
952,20,6,5,6,1:24.124,1:23.688,1:23.334
952,822,3,77,7,1:24.251,1:24.023,1:23.522
952,832,5,55,8,1:24.496,1:24.077,1:23.643
952,815,10,11,9,1:24.698,1:24.003,1:23.782
952,4,1,14,10,1:24.578,1:24.192,1:23.981
952,807,10,27,11,1:24.463,1:24.203,\N
952,18,1,22,12,1:24.583,1:24.348,\N
952,826,5,26,13,1:24.696,1:24.445,\N
952,154,210,8,14,1:24.716,1:24.480,\N
952,825,4,20,15,1:24.669,1:24.625,\N
952,821,210,21,16,1:24.406,1:24.778,\N
952,835,4,30,17,1:24.903,\N,\N
952,13,3,19,18,1:24.941,\N,\N
952,828,15,9,19,1:25.202,\N,\N
952,831,15,12,20,1:25.579,\N,\N
952,836,209,94,21,1:25.745,\N,\N
952,837,209,88,22,1:25.939,\N,\N
953,817,9,3,1,1:14.912,1:14.357,1:13.622
953,3,131,6,2,1:14.873,1:14.043,1:13.791
953,1,131,44,3,1:14.826,1:14.056,1:13.942
953,20,6,5,4,1:14.610,1:14.318,1:14.552
953,807,10,27,5,1:15.333,1:14.989,1:14.726
953,8,6,7,6,1:15.499,1:14.789,1:14.732
953,832,5,55,7,1:15.467,1:14.805,1:14.749
953,815,10,11,8,1:15.328,1:14.937,1:14.902
953,826,5,26,9,1:15.384,1:14.794,1:15.273
953,4,1,14,10,1:15.504,1:15.107,1:15.363
953,822,3,77,11,1:15.521,1:15.273,\N
953,821,210,21,12,1:15.592,1:15.293,\N
953,18,1,22,13,1:15.554,1:15.352,\N
953,13,3,19,14,1:15.710,1:15.385,\N
953,154,210,8,15,1:15.465,1:15.571,\N
953,825,4,20,16,1:16.253,1:16.058,\N
953,828,15,9,17,1:16.299,\N,\N
953,835,4,30,18,1:16.586,\N,\N
953,837,209,88,19,1:17.295,\N,\N
953,836,209,94,20,1:17.452,\N,\N
953,830,9,33,21,1:22.467,\N,\N
953,831,15,12,22,\N,\N,\N
954,1,131,44,1,1:14.121,1:13.076,1:12.812
954,3,131,6,2,1:13.714,1:13.094,1:12.874
954,20,6,5,3,1:13.925,1:13.857,1:12.990
954,817,9,3,4,1:14.030,1:13.540,1:13.166
954,830,9,33,5,1:14.601,1:13.793,1:13.414
954,8,6,7,6,1:14.477,1:13.849,1:13.579
954,822,3,77,7,1:14.389,1:13.791,1:13.670
954,13,3,19,8,1:14.815,1:13.864,1:13.769
954,807,10,27,9,1:14.663,1:14.166,1:13.952
954,4,1,14,10,1:15.026,1:14.260,1:14.338
954,815,10,11,11,1:14.814,1:14.317,\N
954,18,1,22,12,1:14.755,1:14.437,\N
954,826,5,26,13,1:14.829,1:14.457,\N
954,821,210,21,14,1:15.148,1:14.571,\N
954,154,210,8,15,1:15.444,1:14.803,\N
954,832,5,55,16,1:14.714,1:21.956,\N
954,835,4,30,17,1:15.459,\N,\N
954,836,209,94,18,1:15.599,\N,\N
954,828,15,9,19,1:15.635,\N,\N
954,831,15,12,20,1:16.663,\N,\N
954,837,209,88,21,1:17.052,\N,\N
955,3,131,6,1,1:43.685,1:42.520,1:42.758
955,815,10,11,2,1:44.462,1:43.939,1:43.515
955,817,9,3,3,1:44.570,1:44.141,1:43.966
955,20,6,5,4,1:45.062,1:44.461,1:43.966
955,8,6,7,5,1:44.936,1:44.533,1:44.269
955,13,3,19,6,1:45.494,1:44.696,1:44.483
955,826,5,26,7,1:44.694,1:44.687,1:44.717
955,822,3,77,8,1:44.706,1:44.477,1:45.246
955,830,9,33,9,1:44.939,1:44.387,1:45.570
955,1,131,44,10,1:44.259,1:43.526,2:01.954
955,154,210,8,11,1:45.507,1:44.755,\N
955,807,10,27,12,1:44.860,1:44.824,\N
955,832,5,55,13,1:44.827,1:45.000,\N
955,4,1,14,14,1:45.525,1:45.270,\N
955,821,210,21,15,1:45.300,1:45.349,\N
955,831,15,12,16,1:45.549,1:46.048,\N
955,837,209,88,17,1:45.665,\N,\N
955,836,209,94,18,1:45.750,\N,\N
955,18,1,22,19,1:45.804,\N,\N
955,828,15,9,20,1:46.231,\N,\N
955,825,4,20,21,1:46.348,\N,\N
955,835,4,30,22,1:46.394,\N,\N
956,1,131,44,1,1:06.947,1:06.228,1:07.922
956,3,131,6,2,1:06.516,1:06.403,1:08.465
956,807,10,27,3,1:07.385,1:07.257,1:09.285
956,20,6,5,4,1:06.761,1:06.602,1:09.781
956,18,1,22,5,1:07.653,1:07.572,1:09.900
956,8,6,7,6,1:07.240,1:06.940,1:09.901
956,817,9,3,7,1:07.500,1:06.840,1:09.980
956,822,3,77,8,1:07.148,1:06.911,1:10.440
956,830,9,33,9,1:07.131,1:06.866,1:11.153
956,13,3,19,10,1:07.419,1:07.145,1:11.977
956,821,210,21,11,1:07.660,1:07.578,\N
956,836,209,94,12,1:07.565,1:07.700,\N
956,154,210,8,13,1:07.662,1:07.850,\N
956,4,1,14,14,1:07.671,1:08.154,\N
956,832,5,55,15,1:07.618,\N,\N
956,815,10,11,16,1:07.657,\N,\N
956,825,4,20,17,1:07.941,\N,\N
956,835,4,30,18,1:07.965,\N,\N
956,837,209,88,19,1:08.026,\N,\N
956,826,5,26,20,1:08.409,\N,\N
956,828,15,9,21,1:08.418,\N,\N
956,831,15,12,22,1:08.446,\N,\N
957,1,131,44,1,1:30.739,1:29.243,1:29.287
957,3,131,6,2,1:30.724,1:29.970,1:29.606
957,830,9,33,3,1:31.305,1:30.697,1:30.313
957,817,9,3,4,1:31.684,1:31.319,1:30.618
957,8,6,7,5,1:31.326,1:31.385,1:30.881
957,20,6,5,6,1:31.606,1:30.711,1:31.490
957,822,3,77,7,1:31.913,1:31.478,1:31.557
957,832,5,55,8,1:32.115,1:31.708,1:31.989
957,807,10,27,9,1:32.349,1:31.770,1:32.172
957,4,1,14,10,1:32.281,1:31.740,1:32.343
957,815,10,11,11,1:32.336,1:31.875,\N
957,13,3,19,12,1:32.146,1:32.002,\N
957,154,210,8,13,1:32.283,1:32.050,\N
957,821,210,21,14,1:32.237,1:32.241,\N
957,826,5,26,15,1:32.553,1:32.306,\N
957,825,4,20,16,1:32.729,1:37.060,\N
957,18,1,22,17,1:32.788,\N,\N
957,835,4,30,18,1:32.905,\N,\N
957,837,209,88,19,1:33.098,\N,\N
957,836,209,94,20,1:33.151,\N,\N
957,831,15,12,21,1:33.544,\N,\N
958,3,131,6,1,1:33.302,1:22.806,1:19.965
958,1,131,44,2,1:34.210,1:24.836,1:20.108
958,817,9,3,3,1:39.968,1:23.234,1:20.280
958,830,9,33,4,1:40.424,1:22.660,1:20.557
958,20,6,5,5,1:35.718,1:24.082,1:20.874
958,832,5,55,6,1:36.115,1:24.734,1:21.131
958,4,1,14,7,1:35.165,1:23.816,1:21.211
958,18,1,22,8,1:37.983,1:24.456,1:21.597
958,807,10,27,9,1:41.471,1:23.901,1:21.823
958,822,3,77,10,1:42.758,1:24.506,1:22.182
